cls,kind,file,line,seconds,direct,callee,enclosing,failing_verdict
A,measured elapsed vs literal,plugin/programs/tests/test_fmeda_fault_injection_coverage.py,604,elapsed Lt 5,assert,,test_the_skip_guard_is_the_code_paths_own_decision,a wall-clock number decides the test verdict
A,subprocess timeout=,plugin/programs/tests/test_formal_env_unavailable_actionable.py,79,60,yes,subprocess.run,_run_formal,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_env_unavailable_actionable.py,96,60,yes,subprocess.run,_docker_container_running,handler records a FAILING verdict
A,subprocess timeout=,plugin/programs/tests/test_formal_env_unavailable_actionable.py,193,60,yes,subprocess.run,test_absent_env_gate_fails_but_names_the_gap,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_env_unavailable_actionable.py,275,60,yes,subprocess.run,_compliance,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_harness_hierarchy_scan.py,59,_GEN_TIMEOUT_S,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_run_is_bounded_not_the_host.py,123,30,call-through,F.classify_resource_stop,test_a_deadline_stop_names_the_wall_clock_and_its_limit,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_run_is_bounded_not_the_host.py,131,900,call-through,F.classify_resource_stop,test_a_memory_stop_names_the_address_space_and_its_limit,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_run_is_bounded_not_the_host.py,193,900,call-through,_run,test_a_memory_stop_is_inconclusive_and_names_what_ran_out,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_run_is_bounded_not_the_host.py,215,30,call-through,_run,test_a_deadline_stop_is_inconclusive_and_names_the_wall_clock,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_run_is_bounded_not_the_host.py,228,30,call-through,_run,test_a_real_counterexample_survives_a_later_resource_stop,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_run_is_bounded_not_the_host.py,271,123,call-through,_run,test_the_caller_can_grant_a_ceiling_and_it_is_the_one_dispatched,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_formal_run_is_bounded_not_the_host.py,312,1,call-through,F._run_group_bounded,test_the_deadline_kills_the_whole_process_group,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,measured elapsed vs literal,plugin/programs/tests/test_formal_run_is_bounded_not_the_host.py,315,elapsed Lt 3.0,assert,,test_the_deadline_kills_the_whole_process_group,a wall-clock number decides the test verdict
A,subprocess timeout=,plugin/programs/tests/test_formal_run_is_bounded_not_the_host.py,324,30,call-through,F._run_group_bounded,test_a_command_that_finishes_inside_the_deadline_is_untouched,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_fpga_on_board_attestation_check.py,13,15,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_fpga_on_board_waiver_needs_waivers_json.py,38,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_fpga_qsf_lint_denominator.py,45,45,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_fpga_test_harness_gen.py,29,timeout,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_fpga_wrapper_input_polluter_check.py,13,20,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_fpga_wrapper_input_polluter_check.py,34,10,yes,subprocess.run,test_help_works,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_fpga_wrapper_input_polluter_check.py,43,10,yes,subprocess.run,test_missing_rtl_arg_returns_2,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_g_antenna_reroute_thread_parallel.py,156,60,yes,subprocess.run,test_full_pnr_tcl_with_threads_still_parses,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_cli_entry_survives_weakening.py,198,60,yes,sp.run,test_the_default_run_never_touches_the_shipped_programs_tree,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_cli_entry_survives_weakening.py,202,_PROBE_TIMEOUT_S,yes,sp.run,test_the_default_run_never_touches_the_shipped_programs_tree,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_cli_entry_survives_weakening.py,250,_PROBE_TIMEOUT_S,call-through,t.join,test_the_probe_FUNCTION_never_touches_the_shipped_tree_either,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_cli_entry_survives_weakening.py,359,_PROBE_TIMEOUT_S,call-through,child.wait,test_a_SIGKILL_mid_probe_leaves_the_repository_byte_identical,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_cli_entry_survives_weakening.py,387,_PROBE_TIMEOUT_S,yes,sp.run,test_there_is_no_flag_that_mutates_the_shipped_tree,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_cli_entry_survives_weakening.py,412,_PROBE_TIMEOUT_S,yes,sp.run,test_the_probe_can_still_report_SILENT,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_denominator_absent_fixture.py,118,60,call-through,G._drive_on_absent_project,test_the_fixture_fails_the_revision_that_carried_the_defect,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_discloses_denominator.py,136,10,call-through,G.audit_ci,test_a_host_excluded_gate_is_not_indirectly_launched_by_the_meta_sweep,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,136,_T,call-through,G.audit,test_a_modified_TRACKED_file_is_refused_not_reported_as_findings,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,155,_T,call-through,G.audit,test_539_an_UNTRACKED_leftover_no_longer_blocks_the_probe,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,168,_T,call-through,G.audit,test_539_a_gate_reading_an_UNTRACKED_leftover_is_CAUGHT,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,187,_T,call-through,G.audit,test_a_gate_that_reads_an_IGNORED_leftover_is_caught,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,205,_T,call-through,G.audit,test_539_two_identical_trees_are_NOT_CHECKED_rather_than_a_pass,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,228,_T,call-through,G.audit,test_539_the_clean_worktree_ROUTE_reports_NOT_CHECKED_not_PASS,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,235,_T,call-through,G.audit,test_539_the_clean_worktree_ROUTE_reports_NOT_CHECKED_not_PASS,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,252,_T,call-through,G.audit,test_539_the_stimulus_is_reported_ON_THE_PASS_LINE,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,286,_T,call-through,G.audit,test_an_empty_gate_list_is_NOT_a_pass,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,409,_T,call-through,G.audit,test_539_the_probe_ITSELF_leaves_the_numerator_and_is_NAMED,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,441,_T,call-through,G.audit,test_539_a_declared_gate_leaves_the_numerator_but_not_the_denominator,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,469,_T,call-through,G.audit,test_539_a_DETACHED_directive_does_not_exclude,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,503,2,call-through,G.audit,test_a_gate_that_cannot_be_driven_is_its_own_state_not_a_crash,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,530,_T,call-through,G.audit,test_a_gate_that_echoes_its_own_root_is_not_host_dependent,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,540,_T,call-through,G.audit,test_a_real_difference_still_survives_normalisation,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,569,_T,call-through,G.audit,test_different_finding_identities_cannot_cancel_behind_the_same_count,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,615,_T,call-through,G.audit,test_a_clean_run_leaves_no_scratch_behind,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,695,_T,yes,subprocess.run,test_a_SIGKILLED_run_is_cleaned_up_by_the_NEXT_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,702,_T,call-through,child.wait,test_a_SIGKILLED_run_is_cleaned_up_by_the_NEXT_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,715,_T,yes,subprocess.run,test_a_SIGKILLED_run_is_cleaned_up_by_the_NEXT_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,747,_T,call-through,child.wait,test_a_LIVE_peers_scratch_is_never_reaped,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,758,_T,call-through,G.audit,test_the_sweep_runs_even_when_the_probe_refuses,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,832,_T,call-through,held.wait,test_the_peer_detector_sees_a_real_process,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,895,_T,call-through,G.audit,test_a_ONE_OFF_disagreement_is_not_reported_as_host_dependence,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,908,_T,call-through,G.audit,test_a_ONE_OFF_disagreement_is_NAMED_rather_than_silently_dropped,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,928,_T,call-through,G.audit,test_a_STABLE_disagreement_is_still_host_dependence,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,953,_T,call-through,G.audit,test_the_reproduce_step_costs_nothing_when_the_arms_AGREE,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,977,_T,call-through,G.audit,test_the_outer_checkout_attestation_replaces_the_duplicate_arm_A,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,1041,_T,call-through,G.audit,test_a_missing_checkout_attestation_is_a_named_refusal,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,1071,_T,call-through,G.audit,test_reused_and_fresh_arms_preserve_the_same_stdout_stderr_order,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,1175,_T,call-through,G.audit,test_a_quoted_multiword_argument_stays_ONE_argument,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_gate_host_independence.py,1193,_T,call-through,G.audit,test_a_RECORD_FOR_A_DIFFERENT_COMMAND_IS_STILL_REFUSED,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
